Input args:
Dim: 2
seed: 7
seed_data: 10
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian/2d w 5 obs/lunarc
/home/samwiq/spa/seq-posterior-approx-w-nf-dev/mv_gaussian
tensor(1.0439e+10, grad_fn=<MeanBackward0>)
tensor(11180340., grad_fn=<MeanBackward0>)
tensor([ 3.1254e+07, -7.2120e+07, -4.3044e+06,  3.9579e+05,  4.6356e+05,
         2.8914e+04,  2.2047e+03, -3.2294e+03,  1.7545e+03, -7.2910e+01],
       grad_fn=<MeanBackward1>)
tensor([3.2326e+08, 5.5808e+08, 5.3545e+07, 2.2620e+07, 5.6582e+06, 3.4801e+05,
        2.4439e+04, 4.2196e+04, 2.1173e+04, 7.7340e+02],
       grad_fn=<StdBackward1>)
tensor([-0.5011,  1.8690,  0.7865,  2.4942,  1.6625,  3.4749, -0.7470,  1.7802,
        -0.1656,  1.3073])
start full training
Iteration: 1
start update likelihood model
Epoch: 0, loss: 17.59478147983551, eval loss: [NA]
Epoch: 7, loss: 0.0, eval loss: [NA]
Epoch: 8, loss: 0.0, eval loss: [NA]
Epoch: 9, loss: 0.0, eval loss: [NA]
Epoch: 10, loss: 0.0, eval loss: [NA]
Epoch: 11, loss: 0.0, eval loss: [NA]
Epoch: 12, loss: 0.0, eval loss: [NA]
Epoch: 13, loss: 0.0, eval loss: [NA]
Epoch: 14, loss: 0.0, eval loss: [NA]
Epoch: 15, loss: 0.0, eval loss: [NA]
Epoch: 16, loss: 0.0, eval loss: [NA]
Epoch: 17, loss: 0.0, eval loss: [NA]
Epoch: 18, loss: 0.0, eval loss: [NA]
Epoch: 19, loss: 0.0, eval loss: [NA]
Epoch: 20, loss: 0.0, eval loss: [NA]
Epoch: 21, loss: 0.0, eval loss: [NA]
Epoch: 22, loss: 0.0, eval loss: [NA]
Epoch: 23, loss: 0.0, eval loss: [NA]
Epoch: 24, loss: 0.0, eval loss: [NA]
Epoch: 25, loss: 0.0, eval loss: [NA]
Epoch: 26, loss: 0.0, eval loss: [NA]
Epoch: 27, loss: 0.0, eval loss: [NA]
Epoch: 28, loss: 0.0, eval loss: [NA]
Epoch: 29, loss: 0.0, eval loss: [NA]
Iteration: 3
start update likelihood model
Epoch: 0, loss: nan, eval loss: [NA]
Epoch: 1, loss: nan, eval loss: [NA]
Epoch: 2, loss: nan, eval loss: [NA]
Epoch: 3, loss: nan, eval loss: [NA]
Epoch: 4, loss: nan, eval loss: [NA]
Epoch: 5, loss: nan, eval loss: [NA]
Epoch: 6, loss: nan, eval loss: [NA]
Epoch: 7, loss: nan, eval loss: [NA]
Epoch: 8, loss: nan, eval loss: [NA]
Epoch: 9, loss: nan, eval loss: [NA]
Epoch: 10, loss: nan, eval loss: [NA]
Epoch: 11, loss: nan, eval loss: [NA]
Epoch: 12, loss: nan, eval loss: [NA]
Epoch: 13, loss: nan, eval loss: [NA]
Epoch: 14, loss: nan, eval loss: [NA]
Epoch: 15, loss: nan, eval loss: [NA]
Epoch: 16, loss: nan, eval loss: [NA]
Epoch: 17, loss: nan, eval loss: [NA]
Epoch: 18, loss: nan, eval loss: [NA]
Epoch: 19, loss: nan, eval loss: [NA]
Epoch: 20, loss: nan, eval loss: [NA]
Epoch: 21, loss: nan, eval loss: [NA]
Epoch: 22, loss: nan, eval loss: [NA]
Epoch: 23, loss: nan, eval loss: [NA]
Epoch: 24, loss: nan, eval loss: [NA]
Epoch: 25, loss: nan, eval loss: [NA]
Epoch: 26, loss: nan, eval loss: [NA]
Epoch: 27, loss: nan, eval loss: [NA]
Epoch: 28, loss: nan, eval loss: [NA]
Epoch: 29, loss: nan, eval loss: [NA]
start update posterior model
Epoch: 0, loss: 0.0, eval loss: [NA]
Epoch: 1, loss: 0.0, eval loss: [NA]
Epoch: 2, loss: 0.0, eval loss: [NA]
Epoch: 3, loss: 0.0, eval loss: [NA]
Epoch: 4, loss: 0.0, eval loss: [NA]
Epoch: 5, loss: 0.0, eval loss: [NA]
Epoch: 6, loss: 0.0, eval loss: [NA]
Epoch: 7, loss: 0.0, eval loss: [NA]
Epoch: 8, loss: 0.0, eval loss: [NA]
Epoch: 9, loss: 0.0, eval loss: [NA]
Epoch: 10, loss: 0.0, eval loss: [NA]
Epoch: 11, loss: 0.0, eval loss: [NA]
Epoch: 12, loss: 0.0, eval loss: [NA]
Epoch: 13, loss: 0.0, eval loss: [NA]
Epoch: 14, loss: 0.0, eval loss: [NA]
Epoch: 15, loss: 0.0, eval loss: [NA]
Epoch: 16, loss: 0.0, eval loss: [NA]
Epoch: 17, loss: 0.0, eval loss: [NA]
Epoch: 18, loss: 0.0, eval loss: [NA]
Epoch: 19, loss: 0.0, eval loss: [NA]
Epoch: 20, loss: 0.0, eval loss: [NA]
Epoch: 21, loss: 0.0, eval loss: [NA]
Epoch: 22, loss: 0.0, eval loss: [NA]
Epoch: 23, loss: 0.0, eval loss: [NA]
Epoch: 24, loss: 0.0, eval loss: [NA]
Epoch: 25, loss: 0.0, eval loss: [NA]
Epoch: 26, loss: 0.0, eval loss: [NA]
Epoch: 27, loss: 0.0, eval loss: [NA]
Epoch: 28, loss: 0.0, eval loss: [NA]
Epoch: 29, loss: 0.0, eval loss: [NA]
Iteration: 4
start update likelihood model
Epoch: 0, loss: nan, eval loss: [NA]
Epoch: 1, loss: nan, eval loss: [NA]
Epoch: 2, loss: nan, eval loss: [NA]
Epoch: 3, loss: nan, eval loss: [NA]
Epoch: 4, loss: nan, eval loss: [NA]
Epoch: 5, loss: nan, eval loss: [NA]
Epoch: 6, loss: nan, eval loss: [NA]
Epoch: 7, loss: nan, eval loss: [NA]
Epoch: 8, loss: nan, eval loss: [NA]
Epoch: 9, loss: nan, eval loss: [NA]
Epoch: 10, loss: nan, eval loss: [NA]
Epoch: 11, loss: nan, eval loss: [NA]
Epoch: 12, loss: nan, eval loss: [NA]
Epoch: 13, loss: nan, eval loss: [NA]
Epoch: 14, loss: nan, eval loss: [NA]
Epoch: 15, loss: nan, eval loss: [NA]
Epoch: 16, loss: nan, eval loss: [NA]
Epoch: 17, loss: nan, eval loss: [NA]
Epoch: 18, loss: nan, eval loss: [NA]
Epoch: 19, loss: nan, eval loss: [NA]
Epoch: 20, loss: nan, eval loss: [NA]
Epoch: 21, loss: nan, eval loss: [NA]
Epoch: 22, loss: nan, eval loss: [NA]
Epoch: 23, loss: nan, eval loss: [NA]
Epoch: 24, loss: nan, eval loss: [NA]
Epoch: 25, loss: nan, eval loss: [NA]
Epoch: 26, loss: nan, eval loss: [NA]
Epoch: 27, loss: nan, eval loss: [NA]
Epoch: 28, loss: nan, eval loss: [NA]
Epoch: 29, loss: nan, eval loss: [NA]
start update posterior model
Epoch: 0, loss: 0.0, eval loss: [NA]
Epoch: 1, loss: 0.0, eval loss: [NA]
Epoch: 2, loss: 0.0, eval loss: [NA]
Epoch: 3, loss: 0.0, eval loss: [NA]
Epoch: 4, loss: 0.0, eval loss: [NA]
Epoch: 5, loss: 0.0, eval loss: [NA]
Epoch: 6, loss: 0.0, eval loss: [NA]
Epoch: 7, loss: 0.0, eval loss: [NA]
Epoch: 8, loss: 0.0, eval loss: [NA]
Epoch: 9, loss: 0.0, eval loss: [NA]
Epoch: 10, loss: 0.0, eval loss: [NA]
Epoch: 11, loss: 0.0, eval loss: [NA]
Epoch: 12, loss: 0.0, eval loss: [NA]
Epoch: 13, loss: 0.0, eval loss: [NA]
Epoch: 14, loss: 0.0, eval loss: [NA]
Epoch: 15, loss: 0.0, eval loss: [NA]
Epoch: 16, loss: 0.0, eval loss: [NA]
Epoch: 17, loss: 0.0, eval loss: [NA]
Epoch: 18, loss: 0.0, eval loss: [NA]
Epoch: 19, loss: 0.0, eval loss: [NA]
Epoch: 20, loss: 0.0, eval loss: [NA]
Epoch: 21, loss: 0.0, eval loss: [NA]
Epoch: 22, loss: 0.0, eval loss: [NA]
Epoch: 23, loss: 0.0, eval loss: [NA]
Epoch: 24, loss: 0.0, eval loss: [NA]
Epoch: 25, loss: 0.0, eval loss: [NA]
Epoch: 26, loss: 0.0, eval loss: [NA]
Epoch: 27, loss: 0.0, eval loss: [NA]
Epoch: 28, loss: 0.0, eval loss: [NA]
Epoch: 29, loss: 0.0, eval loss: [NA]

Runtime:393.18
[1.3243626202773882e+16, nan, nan, nan]
[11180340.0, 1.2201, nan, nan]
[10438675456.0, 1.3758, nan, nan]
KL div untrained: 7543865639161056.0
KL div trained: nan
